sim_step,mean_waiting_time,episode
19745.0,2.46875,0
19750.0,3.75,0
19755.0,5.324324324324325,0
19760.0,8.0,0
19765.0,9.263157894736842,0
19770.0,3.1621621621621623,0
19775.0,0.1891891891891892,0
19780.0,0.5135135135135135,0
19785.0,0.9285714285714286,0
19790.0,1.837837837837838,0
19795.0,2.641025641025641,0
19800.0,4.235294117647059,0
19805.0,0.09090909090909091,0
19810.0,0.39473684210526316,0
19815.0,1.2424242424242424,0
19820.0,2.3125,0
19825.0,3.65625,0
19830.0,5.84375,0
19835.0,2.1176470588235294,0
19840.0,0.0,0
19845.0,0.21052631578947367,0
19850.0,0.8536585365853658,0
19855.0,1.225,0
19860.0,2.235294117647059,0
19865.0,2.757575757575758,0
19870.0,0.6176470588235294,0
19875.0,1.7142857142857142,0
19880.0,3.46875,0
19885.0,5.612903225806452,0
19890.0,7.606060606060606,0
19895.0,8.921052631578947,0
19900.0,7.75,0
19905.0,0.20930232558139536,0
19910.0,0.7727272727272727,0
19915.0,2.111111111111111,0
19920.0,2.909090909090909,0
19925.0,5.2105263157894735,0
19930.0,5.428571428571429,0
19935.0,1.2307692307692308,0
19940.0,1.2894736842105263,0
19945.0,1.9772727272727273,0
19950.0,3.0232558139534884,0
19955.0,4.571428571428571,0
19960.0,7.105263157894737,0
19965.0,10.13888888888889,0
19970.0,0.8,0
19975.0,0.40476190476190477,0
19980.0,1.6222222222222222,0
19985.0,2.7777777777777777,0
19990.0,3.159090909090909,0
19995.0,5.024390243902439,0
20000.0,1.075,0
20005.0,1.0857142857142856,0
20010.0,2.3333333333333335,0
20015.0,3.2777777777777777,0
20020.0,5.375,0
20025.0,7.733333333333333,0
20030.0,10.892857142857142,0
20035.0,0.22580645161290322,0
20040.0,0.38235294117647056,0
20045.0,1.0,0
20050.0,1.8108108108108107,0
20055.0,2.0285714285714285,0
20060.0,1.7878787878787878,0
20065.0,1.25,0
20070.0,0.4375,0
20075.0,1.2580645161290323,0
20080.0,2.3548387096774195,0
20085.0,3.933333333333333,0
20090.0,6.178571428571429,0
20095.0,7.833333333333333,0
20100.0,0.4857142857142857,0
20105.0,0.08333333333333333,0
20110.0,0.39473684210526316,0
20115.0,0.9767441860465116,0
20120.0,1.6341463414634145,0
20125.0,2.6511627906976742,0
20130.0,4.35,0
20135.0,0.3076923076923077,0
20140.0,0.9230769230769231,0
20145.0,2.236842105263158,0
20150.0,4.051282051282051,0
20155.0,7.147058823529412,0
20160.0,10.40625,0
20165.0,5.571428571428571,0
20170.0,0.0,0
20175.0,0.022727272727272728,0
20180.0,0.42857142857142855,0
20185.0,1.170731707317073,0
20190.0,1.25,0
20195.0,1.2564102564102564,0
20200.0,0.35714285714285715,0
20205.0,1.2195121951219512,0
20210.0,2.4523809523809526,0
20215.0,4.116279069767442,0
20220.0,6.853658536585366,0
20225.0,8.847826086956522,0
20230.0,8.326530612244898,0
20235.0,1.02,0
20240.0,0.5490196078431373,0
20245.0,1.4181818181818182,0
20250.0,2.892857142857143,0
20255.0,2.327272727272727,0
20260.0,3.388888888888889,0
20265.0,1.6964285714285714,0
20270.0,3.074074074074074,0
20275.0,4.614035087719298,0
20280.0,6.586206896551724,0
20285.0,9.375,0
20290.0,12.61111111111111,0
20295.0,15.052631578947368,0
20300.0,5.084745762711864,0
20305.0,0.8688524590163934,0
20310.0,0.9365079365079365,0
20315.0,1.875,0
20320.0,3.096774193548387,0
20325.0,3.8771929824561404,0
20330.0,1.1346153846153846,0
20335.0,1.0465116279069768,0
20340.0,2.7560975609756095,0
20345.0,4.674418604651163,0
20350.0,6.883720930232558,0
20355.0,9.452380952380953,0
20360.0,12.317073170731707,0
20365.0,6.121951219512195,0
20370.0,1.0227272727272727,0
20375.0,0.6363636363636364,0
20380.0,1.0,0
20385.0,1.326086956521739,0
20390.0,2.0476190476190474,0
20395.0,0.4146341463414634,0
20400.0,0.8974358974358975,0
20405.0,2.3684210526315788,0
20410.0,3.8684210526315788,0
20415.0,5.891891891891892,0
20420.0,7.463414634146342,0
20425.0,10.307692307692308,0
20430.0,3.688888888888889,0
20435.0,0.9387755102040817,0
20440.0,1.54,0
20445.0,1.78,0
20450.0,2.22,0
20455.0,3.2115384615384617,0
20460.0,4.714285714285714,0
20465.0,0.7391304347826086,0
20470.0,1.934782608695652,0
20475.0,3.9523809523809526,0
20480.0,5.533333333333333,0
20485.0,9.35135135135135,0
20490.0,11.81578947368421,0
20495.0,8.72972972972973,0
20500.0,1.0256410256410255,0
20505.0,0.2682926829268293,0
20510.0,0.5714285714285714,0
20515.0,1.7714285714285714,0
20520.0,1.9444444444444444,0
20525.0,2.5428571428571427,0
20530.0,0.11764705882352941,0
20535.0,0.3548387096774194,0
20540.0,0.9666666666666667,0
20545.0,2.310344827586207,0
20550.0,4.708333333333333,0
20555.0,8.227272727272727,0
20560.0,7.043478260869565,0
20565.0,0.0,0
20570.0,0.06451612903225806,0
20575.0,0.3333333333333333,0
20580.0,0.38235294117647056,0
20585.0,0.9310344827586207,0
20590.0,1.8076923076923077,0
20595.0,0.0,0
20600.0,0.5714285714285714,0
20605.0,1.2857142857142858,0
20610.0,2.0,0
20615.0,2.9565217391304346,0
20620.0,4.913043478260869,0
20625.0,7.521739130434782,0
20630.0,0.12,0
20635.0,0.3076923076923077,0
20640.0,0.7037037037037037,0
20645.0,1.4230769230769231,0
20650.0,2.7142857142857144,0
20655.0,5.133333333333334,0
20660.0,0.2,0
20665.0,0.7727272727272727,0
20670.0,1.434782608695652,0
20675.0,2.1481481481481484,0
20680.0,3.96,0
20685.0,6.0,0
20690.0,6.6,0
20695.0,0.11764705882352941,0
20700.0,0.3783783783783784,0
20705.0,0.8717948717948718,0
20710.0,0.875,0
20715.0,1.5333333333333334,0
20720.0,2.761904761904762,0
20725.0,1.0434782608695652,0
20730.0,0.6041666666666666,0
20735.0,1.702127659574468,0
20740.0,3.3333333333333335,0
20745.0,5.553191489361702,0
20750.0,8.565217391304348,0
20755.0,12.418604651162791,0
20760.0,7.386363636363637,0
20765.0,0.4583333333333333,0
20770.0,0.8627450980392157,0
20775.0,1.8727272727272728,0
20780.0,2.62,0
20785.0,3.4583333333333335,0
20790.0,3.888888888888889,0
20795.0,0.7560975609756098,0
20800.0,2.1951219512195124,0
20805.0,4.024390243902439,0
20810.0,6.3076923076923075,0
20815.0,8.894736842105264,0
20820.0,11.526315789473685,0
20825.0,6.85,0
20830.0,0.325,0
20835.0,0.7857142857142857,0
20840.0,1.3541666666666667,0
20845.0,1.7,0
20850.0,2.588235294117647,0
20855.0,3.6595744680851063,0
20860.0,0.2978723404255319,0
20865.0,1.0638297872340425,0
20870.0,2.36734693877551,0
20875.0,4.382978723404255,0
20880.0,6.8,0
20885.0,9.311111111111112,0
20890.0,9.659090909090908,0
20895.0,1.1521739130434783,0
20900.0,0.8,0
20905.0,2.020408163265306,0
20910.0,2.641509433962264,0
20915.0,2.784313725490196,0
20920.0,4.043478260869565,0
20925.0,0.15384615384615385,0
20930.0,1.15,0
20935.0,2.85,0
20940.0,4.441860465116279,0
20945.0,6.738095238095238,0
20950.0,9.794871794871796,0
20955.0,11.738095238095237,0
20960.0,2.0454545454545454,0
20965.0,0.48936170212765956,0
20970.0,0.6666666666666666,0
20975.0,1.2553191489361701,0
20980.0,2.0434782608695654,0
20985.0,3.2195121951219514,0
20990.0,0.25,0
20995.0,0.5714285714285714,0
21000.0,1.878787878787879,0
21005.0,3.3714285714285714,0
21010.0,5.676470588235294,0
21015.0,8.870967741935484,0
21020.0,10.93939393939394,0
21025.0,2.0,0
21030.0,0.5365853658536586,0
21035.0,1.3170731707317074,0
21040.0,1.8095238095238095,0
21045.0,3.2222222222222223,0
21050.0,4.333333333333333,0
21055.0,3.212121212121212,0
21060.0,0.8125,0
21065.0,1.9,0
21070.0,3.066666666666667,0
21075.0,4.814814814814815,0
21080.0,7.458333333333333,0
21085.0,8.88888888888889,0
21090.0,1.5185185185185186,0
21095.0,0.125,0
21100.0,0.5,0
21105.0,0.9722222222222222,0
21110.0,2.0,0
21115.0,3.433333333333333,0
21120.0,5.275862068965517,0
21125.0,0.0,0
21130.0,0.1935483870967742,0
21135.0,0.4838709677419355,0
21140.0,0.5294117647058824,0
21145.0,1.3333333333333333,0
21150.0,2.1818181818181817,0
21155.0,0.15151515151515152,0
21160.0,0.16666666666666666,0
21165.0,0.38461538461538464,0
21170.0,0.9523809523809523,0
21175.0,1.829268292682927,0
21180.0,4.333333333333333,0
21185.0,7.703703703703703,0
21190.0,1.3,0
21195.0,0.46875,0
21200.0,1.088235294117647,0
21205.0,1.0277777777777777,0
21210.0,1.6176470588235294,0
21215.0,2.806451612903226,0
21220.0,1.8928571428571428,0
21225.0,0.23076923076923078,0
21230.0,0.8275862068965517,0
21235.0,1.4666666666666666,0
21240.0,2.064516129032258,0
21245.0,3.48,0
21250.0,5.086956521739131,0
21255.0,0.08333333333333333,0
21260.0,0.5,0
21265.0,1.0344827586206897,0
21270.0,2.1785714285714284,0
21275.0,3.6333333333333333,0
21280.0,5.633333333333334,0
21285.0,8.928571428571429,0
21290.0,0.25806451612903225,0
21295.0,0.2727272727272727,0
21300.0,1.0303030303030303,0
21305.0,1.5625,0
21310.0,2.814814814814815,0
21315.0,4.64,0
21320.0,0.8333333333333334,0
21325.0,0.0,0
21330.0,0.3103448275862069,0
21335.0,1.1290322580645162,0
21340.0,2.3548387096774195,0
21345.0,4.21875,0
21350.0,6.5625,0
21355.0,0.8333333333333334,0
21360.0,0.6923076923076923,0
21365.0,1.1627906976744187,0
21370.0,1.25,0
21375.0,2.1458333333333335,0
21380.0,2.911111111111111,0
21385.0,2.0434782608695654,0
21390.0,1.0,0
21395.0,2.2222222222222223,0
21400.0,3.8222222222222224,0
21405.0,6.023255813953488,0
21410.0,8.707317073170731,0
21415.0,12.837837837837839,0
21420.0,5.410256410256411,0
21425.0,0.5813953488372093,0
21430.0,1.6222222222222222,0
21435.0,2.0754716981132075,0
21440.0,3.276595744680851,0
21445.0,4.866666666666666,0
21450.0,6.357142857142857,0
21455.0,2.268292682926829,0
21460.0,3.4318181818181817,0
21465.0,5.219512195121951,0
21470.0,7.526315789473684,0
21475.0,10.970588235294118,0
21480.0,12.675675675675675,0
21485.0,6.230769230769231,0
21490.0,0.16666666666666666,0
21495.0,0.4772727272727273,0
21500.0,1.32,0
21505.0,2.297872340425532,0
21510.0,3.372093023255814,0
21515.0,4.7073170731707314,0
21520.0,0.7906976744186046,0
21525.0,1.5681818181818181,0
21530.0,2.306122448979592,0
21535.0,3.6,0
21540.0,5.3125,0
21545.0,7.666666666666667,0
21550.0,7.181818181818182,0
21555.0,0.6666666666666666,0
21560.0,0.17073170731707318,0
21565.0,0.6956521739130435,0
21570.0,0.9767441860465116,0
21575.0,1.1818181818181819,0
21580.0,1.8780487804878048,0
21585.0,0.358974358974359,0
21590.0,0.9487179487179487,0
21595.0,2.025,0
21600.0,3.4761904761904763,0
21605.0,5.066666666666666,0
21610.0,7.318181818181818,0
21615.0,9.622222222222222,0
21620.0,0.8775510204081632,0
21625.0,0.34,0
21630.0,0.75,0
21635.0,1.3461538461538463,0
21640.0,2.2222222222222223,0
21645.0,3.923076923076923,0
21650.0,0.6176470588235294,0
21655.0,0.6363636363636364,0
21660.0,1.5862068965517242,0
21665.0,2.6206896551724137,0
21670.0,4.416666666666667,0
21675.0,7.666666666666667,0
21680.0,8.227272727272727,0
21685.0,0.08,0
21690.0,0.39285714285714285,0
21695.0,0.375,0
21700.0,0.696969696969697,0
21705.0,1.6129032258064515,0
21710.0,2.967741935483871,0
21715.0,2.1538461538461537,0
21720.0,0.2962962962962963,0
21725.0,1.0769230769230769,0
21730.0,1.962962962962963,0
21735.0,3.16,0
21740.0,5.043478260869565,0
21745.0,7.136363636363637,0
21750.0,0.391304347826087,0
21755.0,0.0,0
21760.0,0.18518518518518517,0
21765.0,0.30303030303030304,0
21770.0,0.5161290322580645,0
21775.0,0.9666666666666667,0
21780.0,1.9285714285714286,0
21785.0,0.6785714285714286,0
21790.0,1.5806451612903225,0
21795.0,3.064516129032258,0
21800.0,4.870967741935484,0
21805.0,7.1,0
21810.0,9.03125,0
21815.0,4.264705882352941,0
21820.0,0.46153846153846156,0
21825.0,1.435897435897436,0
21830.0,1.3571428571428572,0
21835.0,2.119047619047619,0
21840.0,3.558139534883721,0
21845.0,4.575,0
21850.0,0.39473684210526316,0
21855.0,1.1951219512195121,0
21860.0,2.675675675675676,0
21865.0,4.394736842105263,0
21870.0,6.694444444444445,0
21875.0,9.571428571428571,0
21880.0,8.421052631578947,0
21885.0,0.35714285714285715,0
21890.0,0.6,0
21895.0,1.8936170212765957,0
21900.0,1.702127659574468,0
21905.0,2.297872340425532,0
21910.0,3.0930232558139537,0
21915.0,0.5609756097560976,0
21920.0,1.7804878048780488,0
21925.0,3.3658536585365852,0
21930.0,4.6,0
21935.0,6.533333333333333,0
21940.0,9.476190476190476,0
21945.0,13.0,0
21950.0,1.9,0
21955.0,0.6428571428571429,0
21960.0,1.9767441860465116,0
21965.0,3.25531914893617,0
21970.0,3.86046511627907,0
21975.0,5.111111111111111,0
21980.0,0.36363636363636365,0
21985.0,1.4523809523809523,0
21990.0,3.3488372093023258,0
21995.0,5.775,0
22000.0,8.487179487179487,0
22005.0,12.657142857142857,0
22010.0,15.297297297297296,0
22015.0,4.75,0
22020.0,0.25,0
22025.0,0.9,0
22030.0,1.82,0
22035.0,3.1956521739130435,0
22040.0,4.833333333333333,0
22045.0,1.6666666666666667,0
22050.0,0.7567567567567568,0
22055.0,1.7714285714285714,0
22060.0,3.3333333333333335,0
22065.0,5.242424242424242,0
22070.0,8.1,0
22075.0,11.214285714285714,0
22080.0,4.535714285714286,0
22085.0,0.34375,0
22090.0,1.1388888888888888,0
22095.0,1.894736842105263,0
22100.0,2.9393939393939394,0
22105.0,4.121212121212121,0
22110.0,4.970588235294118,0
22115.0,0.6551724137931034,0
22120.0,1.4666666666666666,0
22125.0,2.2758620689655173,0
22130.0,3.8846153846153846,0
22135.0,5.666666666666667,0
22140.0,8.181818181818182,0
22145.0,2.0833333333333335,0
22150.0,0.22727272727272727,0
22155.0,0.88,0
22160.0,1.3333333333333333,0
22165.0,2.12,0
22170.0,3.4347826086956523,0
22175.0,6.0,0
22180.0,0.0,0
22185.0,0.6818181818181818,0
22190.0,1.6666666666666667,0
22195.0,2.5384615384615383,0
22200.0,3.4482758620689653,0
22205.0,4.205882352941177,0
22210.0,3.057142857142857,0
22215.0,0.23684210526315788,0
22220.0,0.6097560975609756,0
22225.0,1.2926829268292683,0
22230.0,2.236842105263158,0
22235.0,3.727272727272727,0
22240.0,5.419354838709677,0
22245.0,0.16,0
22250.0,0.5652173913043478,0
22255.0,1.48,0
22260.0,2.3214285714285716,0
22265.0,3.392857142857143,0
22270.0,5.24,0
22275.0,6.925925925925926,0
22280.0,0.23333333333333334,0
22285.0,0.84375,0
22290.0,1.2121212121212122,0
22295.0,1.911764705882353,0
22300.0,2.962962962962963,0
22305.0,4.166666666666667,0
22310.0,0.03571428571428571,0
22315.0,0.11538461538461539,0
22320.0,0.5909090909090909,0
22325.0,1.2,0
22330.0,2.5384615384615383,0
22335.0,4.222222222222222,0
22340.0,5.466666666666667,0
22345.0,0.037037037037037035,0
22350.0,0.48148148148148145,0
22355.0,0.8235294117647058,0
22360.0,1.3142857142857143,0
22365.0,2.3333333333333335,0
22370.0,3.642857142857143,0
22375.0,1.896551724137931,0
22380.0,0.0,0
22385.0,0.20689655172413793,0
22390.0,0.7241379310344828,0
22395.0,1.9655172413793103,0
22400.0,3.6333333333333333,0
22405.0,5.793103448275862,0
22410.0,1.0714285714285714,0
22415.0,0.3,0
22420.0,1.2903225806451613,0
22425.0,1.40625,0
22430.0,2.2580645161290325,0
22435.0,4.521739130434782,0
22440.0,5.875,0
22445.0,0.34782608695652173,0
22450.0,0.92,0
22455.0,1.4074074074074074,0
22460.0,2.25,0
22465.0,3.6666666666666665,0
22470.0,5.142857142857143,0
22475.0,1.7037037037037037,0
22480.0,0.5357142857142857,0
22485.0,1.5357142857142858,0
22490.0,2.4375,0
22495.0,3.896551724137931,0
22500.0,5.285714285714286,0
22505.0,7.1923076923076925,0
22510.0,0.35714285714285715,0
22515.0,0.967741935483871,0
22520.0,1.96875,0
22525.0,3.0,0
22530.0,4.774193548387097,0
22535.0,7.448275862068965,0
22540.0,6.035714285714286,0
22545.0,0.03125,0
22550.0,0.4375,0
22555.0,1.1714285714285715,0
22560.0,1.5526315789473684,0
22565.0,2.2,0
22570.0,3.303030303030303,0
22575.0,0.10810810810810811,0
22580.0,0.4722222222222222,0
22585.0,1.0526315789473684,0
22590.0,1.8205128205128205,0
22595.0,3.2777777777777777,0
22600.0,6.0,0
22605.0,8.161290322580646,0
22610.0,0.0,0
22615.0,0.3888888888888889,0
22620.0,0.5,0
22625.0,1.0,0
22630.0,2.236842105263158,0
22635.0,4.121212121212121,0
22640.0,1.3055555555555556,0
22645.0,0.3333333333333333,0
22650.0,0.8571428571428571,0
22655.0,1.4324324324324325,0
22660.0,2.41025641025641,0
22665.0,5.433333333333334,0
22670.0,8.0,0
22675.0,0.8285714285714286,0
22680.0,0.4594594594594595,0
22685.0,1.2222222222222223,0
22690.0,1.7692307692307692,0
22695.0,2.272727272727273,0
22700.0,3.6333333333333333,0
22705.0,1.2903225806451613,0
22710.0,0.0,0
22715.0,0.3448275862068966,0
22720.0,0.8333333333333334,0
22725.0,1.6296296296296295,0
22730.0,3.2083333333333335,0
22735.0,3.823529411764706,0
22740.0,0.43243243243243246,0
22745.0,0.13157894736842105,0
22750.0,0.2631578947368421,0
22755.0,0.6428571428571429,0
22760.0,1.3783783783783783,0
22765.0,2.4545454545454546,0
22770.0,4.111111111111111,0
22775.0,0.11538461538461539,0
22780.0,0.48148148148148145,0
22785.0,1.3333333333333333,0
22790.0,2.103448275862069,0
22795.0,3.0689655172413794,0
22800.0,4.96,0
22805.0,0.26666666666666666,0
22810.0,0.6129032258064516,0
22815.0,1.5483870967741935,0
22820.0,2.6129032258064515,0
22825.0,3.2857142857142856,0
22830.0,5.5,0
22835.0,5.9655172413793105,0
22840.0,0.0,0
22845.0,0.0,0
22850.0,0.27586206896551724,0
22855.0,1.5,0
22860.0,3.5416666666666665,0
22865.0,5.461538461538462,0
22870.0,4.407407407407407,0
22875.0,0.0,0
22880.0,0.16666666666666666,0
22885.0,0.5,0
22890.0,1.2580645161290323,0
22895.0,2.3793103448275863,0
22900.0,3.6666666666666665,0
22905.0,0.11538461538461539,0
22910.0,0.3333333333333333,0
22915.0,0.9354838709677419,0
22920.0,2.4482758620689653,0
22925.0,3.7419354838709675,0
22930.0,5.0285714285714285,0
22935.0,6.777777777777778,0
22940.0,0.10526315789473684,0
22945.0,0.5526315789473685,0
22950.0,1.1333333333333333,0
22955.0,2.108695652173913,0
22960.0,3.1627906976744184,0
22965.0,4.404761904761905,0
22970.0,0.6216216216216216,0
22975.0,0.868421052631579,0
22980.0,1.5128205128205128,0
22985.0,2.72972972972973,0
22990.0,4.65625,0
22995.0,8.48,0
23000.0,9.724137931034482,0
23005.0,0.13793103448275862,0
23010.0,0.21212121212121213,0
23015.0,0.47058823529411764,0
23020.0,0.5,0
23025.0,1.2758620689655173,0
23030.0,2.590909090909091,0
23035.0,0.8571428571428571,0
23040.0,0.0,0
23045.0,0.21052631578947367,0
23050.0,0.7,0
23055.0,1.75,0
23060.0,3.611111111111111,0
23065.0,5.0,0
23070.0,0.09523809523809523,0
23075.0,0.4090909090909091,0
23080.0,1.0384615384615385,0
23085.0,1.9310344827586208,0
23090.0,3.423076923076923,0
23095.0,4.592592592592593,0
23100.0,5.129032258064516,0
23105.0,0.21875,0
23110.0,0.9666666666666667,0
23115.0,2.3,0
23120.0,3.5588235294117645,0
23125.0,6.285714285714286,0
23130.0,8.241379310344827,0
23135.0,3.357142857142857,0
23140.0,0.23333333333333334,0
23145.0,1.0625,0
23150.0,0.8095238095238095,0
23155.0,1.2926829268292683,0
23160.0,1.8780487804878048,0
23165.0,2.9210526315789473,0
23170.0,0.24324324324324326,0
23175.0,0.85,0
23180.0,1.9230769230769231,0
23185.0,3.4473684210526314,0
23190.0,5.852941176470588,0
23195.0,8.411764705882353,0
23200.0,7.617647058823529,0
23205.0,0.2857142857142857,0
23210.0,0.0,0
23215.0,0.021739130434782608,0
23220.0,0.20454545454545456,0
23225.0,0.3333333333333333,0
23230.0,0.9411764705882353,0
23235.0,0.36363636363636365,0
23240.0,1.1666666666666667,0
23245.0,2.5757575757575757,0
23250.0,3.6052631578947367,0
23255.0,5.628571428571429,0
23260.0,8.363636363636363,0
23265.0,9.81081081081081,0
23270.0,1.0,0
23275.0,0.7631578947368421,0
23280.0,1.736842105263158,0
23285.0,3.25,0
23290.0,4.054054054054054,0
23295.0,4.916666666666667,0
23300.0,0.29411764705882354,0
23305.0,1.4,0
23310.0,3.2058823529411766,0
23315.0,4.7560975609756095,0
23320.0,7.868421052631579,0
23325.0,10.894736842105264,0
23330.0,13.097560975609756,0
23335.0,6.023255813953488,0
23340.0,1.7045454545454546,0
23345.0,1.1568627450980393,0
23350.0,1.4615384615384615,0
23355.0,2.2291666666666665,0
23360.0,3.12,0
23365.0,2.533333333333333,0
23370.0,0.9130434782608695,0
23375.0,2.3555555555555556,0
23380.0,4.159090909090909,0
23385.0,6.725,0
23390.0,10.4,0
23395.0,14.333333333333334,0
23400.0,7.0,0
23405.0,1.3333333333333333,0
23410.0,0.85,0
23415.0,1.1904761904761905,0
23420.0,1.7380952380952381,0
23425.0,2.6153846153846154,0
23430.0,4.121212121212121,0
23435.0,0.13333333333333333,0
23440.0,0.8888888888888888,0
23445.0,2.0714285714285716,0
23450.0,3.3214285714285716,0
23455.0,6.2727272727272725,0
23460.0,8.0,0
23465.0,2.423076923076923,0
23470.0,0.2,0
23475.0,0.5882352941176471,0
23480.0,0.96875,0
23485.0,1.8846153846153846,0
23490.0,3.076923076923077,0
23495.0,3.9655172413793105,0
23500.0,0.0,0
23505.0,0.05405405405405406,0
23510.0,0.42857142857142855,0
23515.0,1.1951219512195121,0
23520.0,2.775,0
23525.0,5.2105263157894735,0
23530.0,5.275,0
23535.0,0.16279069767441862,0
23540.0,0.5434782608695652,0
23545.0,1.346938775510204,0
23550.0,2.6458333333333335,0
23555.0,3.380952380952381,0
23560.0,3.953488372093023,0
23565.0,1.2195121951219512,0
23570.0,2.0,0
23575.0,3.5714285714285716,0
23580.0,5.348837209302325,0
23585.0,8.31578947368421,0
23590.0,11.857142857142858,0
23595.0,14.694444444444445,0
23600.0,0.8974358974358975,0
23605.0,0.24324324324324326,0
23610.0,0.05,0
23615.0,0.3953488372093023,0
23620.0,0.9024390243902439,0
23625.0,1.45,0
23630.0,1.5,0
23635.0,2.575,0
23640.0,4.342105263157895,0
23645.0,6.666666666666667,0
23650.0,8.891891891891891,0
23655.0,12.055555555555555,0
23660.0,15.11111111111111,0
23665.0,2.9722222222222223,0
23670.0,0.3333333333333333,0
23675.0,1.375,0
23680.0,1.5476190476190477,0
23685.0,2.5121951219512195,0
23690.0,1.875,0
23695.0,0.325,0
23700.0,0.7435897435897436,0
23705.0,1.7894736842105263,0
23710.0,3.027027027027027,0
23715.0,5.411764705882353,0
23720.0,7.078947368421052,0
23725.0,9.024390243902438,0
23730.0,3.2439024390243905,0
23735.0,0.07317073170731707,0
23740.0,0.5348837209302325,0
23745.0,1.2608695652173914,0
23750.0,1.4883720930232558,0
23755.0,2.6486486486486487,0
23760.0,3.236842105263158,0
23765.0,3.1842105263157894,0
23770.0,4.638888888888889,0
23775.0,6.705882352941177,0
23780.0,8.714285714285714,0
23785.0,10.526315789473685,0
23790.0,13.72972972972973,0
23795.0,9.0,0
23800.0,1.3695652173913044,0
23805.0,0.14893617021276595,0
23810.0,0.44680851063829785,0
23815.0,1.163265306122449,0
23820.0,1.951219512195122,0
23825.0,2.6923076923076925,0
23830.0,0.21621621621621623,0
23835.0,1.027027027027027,0
23840.0,2.088235294117647,0
23845.0,3.3142857142857145,0
23850.0,4.970588235294118,0
23855.0,6.96969696969697,0
23860.0,5.909090909090909,0
23865.0,0.030303030303030304,0
23870.0,0.2571428571428571,0
23875.0,0.4523809523809524,0
23880.0,0.8048780487804879,0
23885.0,1.35,0
23890.0,2.6333333333333333,0
23895.0,0.2962962962962963,0
23900.0,1.2222222222222223,0
23905.0,2.3666666666666667,0
23910.0,4.032258064516129,0
23915.0,6.428571428571429,0
23920.0,8.10344827586207,0
23925.0,9.029411764705882,0
23930.0,0.21052631578947367,0
23935.0,0.0,0
23940.0,0.23255813953488372,0
23945.0,0.7111111111111111,0
23950.0,1.4634146341463414,0
23955.0,2.7142857142857144,0
23960.0,0.4375,0
23965.0,0.6129032258064516,0
23970.0,1.75,0
23975.0,3.0,0
23980.0,4.8125,0
23985.0,7.258064516129032,0
23990.0,9.935483870967742,0
23995.0,3.3,0
24000.0,0.12121212121212122,0
24005.0,0.13513513513513514,0
24010.0,0.0,0
24015.0,0.0,0
24020.0,0.17142857142857143,0
24025.0,0.21212121212121213,0
24030.0,0.2,0
24035.0,0.6,0
24040.0,1.3333333333333333,0
24045.0,2.4705882352941178,0
24050.0,4.176470588235294,0
24055.0,6.4411764705882355,0
24060.0,2.5833333333333335,0
24065.0,0.9,0
24070.0,0.8444444444444444,0
24075.0,1.1666666666666667,0
24080.0,1.9090909090909092,0
24085.0,2.9285714285714284,0
24090.0,4.475,0
24095.0,0.2972972972972973,0
24100.0,1.3055555555555556,0
24105.0,2.4166666666666665,0
24110.0,3.6315789473684212,0
24115.0,5.54054054054054,0
24120.0,7.942857142857143,0
24125.0,3.6923076923076925,0
24130.0,0.275,0
24135.0,1.0454545454545454,0
24140.0,1.6458333333333333,0
24145.0,2.782608695652174,0
24150.0,4.1521739130434785,0
24155.0,5.953488372093023,0
24160.0,0.9069767441860465,0
24165.0,2.1707317073170733,0
24170.0,4.3076923076923075,0
24175.0,5.6976744186046515,0
24180.0,8.4,0
24185.0,10.9,0
24190.0,9.159090909090908,0
24195.0,0.43478260869565216,0
24200.0,0.25,0
24205.0,0.84,0
24210.0,1.3,0
24215.0,2.0869565217391304,0
24220.0,3.3181818181818183,0
24225.0,1.8717948717948718,0
24230.0,3.135135135135135,0
24235.0,4.7894736842105265,0
24240.0,6.972972972972973,0
24245.0,9.444444444444445,0
24250.0,11.421052631578947,0
24255.0,14.210526315789474,0
24260.0,3.4871794871794872,0
24265.0,0.0,0
24270.0,0.13636363636363635,0
24275.0,0.6818181818181818,0
24280.0,1.1081081081081081,0
24285.0,1.6470588235294117,0
24290.0,1.21875,0
24295.0,2.3548387096774195,0
24300.0,4.481481481481482,0
24305.0,5.176470588235294,0
24310.0,7.903225806451613,0
24315.0,9.411764705882353,0
24320.0,10.81578947368421,0
24325.0,1.5952380952380953,0
24330.0,0.2553191489361702,0
24335.0,0.5714285714285714,0
24340.0,1.2115384615384615,0
24345.0,1.2592592592592593,0
24350.0,2.176470588235294,0
24355.0,1.8125,0
24360.0,1.8409090909090908,0
24365.0,3.152173913043478,0
24370.0,4.791666666666667,0
24375.0,6.8936170212765955,0
24380.0,10.046511627906977,0
24385.0,12.2,0
24390.0,5.2,0
24395.0,0.5454545454545454,0
24400.0,1.3035714285714286,0
24405.0,2.3859649122807016,0
24410.0,2.909090909090909,0
24415.0,3.9,0
24420.0,5.32,0
24425.0,0.5777777777777777,0
24430.0,1.6875,0
24435.0,3.2708333333333335,0
24440.0,5.644444444444445,0
24445.0,8.488372093023257,0
24450.0,12.375,0
24455.0,9.142857142857142,0
24460.0,3.575,0
24465.0,0.5909090909090909,0
24470.0,1.1956521739130435,0
24475.0,1.108695652173913,0
24480.0,1.0465116279069768,0
