params,episode,cumulative_reward,mean_waiting_time
"start_epsilon:0.8,decay_rate:0.02",13,-1312.0,12.347783271377411
"start_epsilon:0.8,decay_rate:0.02",14,2679.0,12.424891307257884
"start_epsilon:0.8,decay_rate:0.02",15,-1457.0,11.79907536435179
"start_epsilon:0.8,decay_rate:0.02",16,-8.0,12.07784374004632
"start_epsilon:0.8,decay_rate:0.02",17,-4267.0,11.401227088602255
"start_epsilon:0.8,decay_rate:0.02",18,3658.0,11.54686162926111
"start_epsilon:0.8,decay_rate:0.02",19,614.0,11.39432537559797
"start_epsilon:0.8,decay_rate:0.02",20,-489.0,11.250048878630471
"start_epsilon:0.8,decay_rate:0.02",21,-796.0,10.979244518976062
"start_epsilon:0.8,decay_rate:0.02",22,1039.0,10.318332418073137
"start_epsilon:0.8,decay_rate:0.02",23,932.0,10.354685053379761
"start_epsilon:0.8,decay_rate:0.02",24,771.0,10.008411474057842
"start_epsilon:0.8,decay_rate:0.02",25,-2087.0,9.792051123104827
"start_epsilon:0.8,decay_rate:0.02",26,-909.0,9.30997898203636
"start_epsilon:0.8,decay_rate:0.02",27,2431.0,9.566515280096553
"start_epsilon:0.8,decay_rate:0.02",28,140.0,8.67760478265531
"start_epsilon:0.8,decay_rate:0.02",29,-641.0,8.222863054987823
"start_epsilon:0.8,decay_rate:0.02",30,775.0,8.427639888040124
"start_epsilon:0.8,decay_rate:0.02",31,632.0,8.873839641769623
"start_epsilon:0.8,decay_rate:0.02",32,-516.0,7.603183768777481
"start_epsilon:0.8,decay_rate:0.02",33,-2456.0,7.2692736020966136
"start_epsilon:0.8,decay_rate:0.02",34,2567.0,7.451769692813495
"start_epsilon:0.8,decay_rate:0.02",35,266.0,6.9183492991318785
"start_epsilon:0.8,decay_rate:0.02",36,-454.0,6.2990124286310305
"start_epsilon:0.8,decay_rate:0.02",37,147.0,7.314323429536577
"start_epsilon:0.8,decay_rate:0.02",38,469.0,6.005362358858576
"start_epsilon:0.8,decay_rate:0.02",39,-366.0,5.6481668253128925
"start_epsilon:0.8,decay_rate:0.02",40,346.0,6.347603040191932
"start_epsilon:0.8,decay_rate:0.02",41,-547.0,6.450157276745215
"start_epsilon:0.8,decay_rate:0.02",42,384.0,5.368654113219343
"start_epsilon:0.8,decay_rate:0.02",43,-47.0,6.098770212843684
"start_epsilon:0.8,decay_rate:0.02",44,275.0,6.748538417586818
"start_epsilon:0.8,decay_rate:0.02",45,-829.0,5.010620440266649
"start_epsilon:0.8,decay_rate:0.02",46,181.0,5.801762442499766
"start_epsilon:0.8,decay_rate:0.02",47,-477.0,5.046566849644055
"start_epsilon:0.8,decay_rate:0.02",48,1171.0,5.023016628130506
"start_epsilon:0.8,decay_rate:0.02",49,-101.0,5.024932093117798
"start_epsilon:0.8,decay_rate:0.02",50,121.0,4.995512104556008
"start_epsilon:0.8,decay_rate:0.02",51,-116.0,5.010999910846846
"start_epsilon:0.8,decay_rate:0.02",52,131.0,4.9781473343982485
"start_epsilon:0.8,decay_rate:0.02",53,-10.0,4.544364171171918
"start_epsilon:0.8,decay_rate:0.02",54,-194.0,4.865622679019769
"start_epsilon:0.8,decay_rate:0.02",55,195.0,4.8208863052860105
"start_epsilon:0.8,decay_rate:0.02",56,-180.0,4.73964732952328
"start_epsilon:0.8,decay_rate:0.02",57,-266.0,4.471442738205208
"start_epsilon:0.8,decay_rate:0.02",58,253.0,4.405237875706518
"start_epsilon:0.8,decay_rate:0.02",59,79.0,4.3747918801016645
"start_epsilon:0.8,decay_rate:0.02",60,131.0,3.968761066826859
"start_epsilon:0.8,decay_rate:0.02",61,-180.0,4.289866187592807
"start_epsilon:0.8,decay_rate:0.02",62,85.0,4.490543491987151
"start_epsilon:0.8,decay_rate:0.02",63,1.0,3.9982312636975403
"start_epsilon:0.8,decay_rate:0.02",64,-9.0,4.055133701772327
